SITE	MHAB	Punto	LABEL	OX	OY	SITE	SITE*	MICRO	MICROCAMPO	PUNTO	PMAH_sd	PMAH_pl	TBAC_sd	TBAC_pl	BVUL_sd	BVUL_pl	BVUL_pl2	CMON_sd	CMON_pl	CMON_pl2	PNIG_sd	PNIG_pl	PNIG_pl2	RSAX_sd	RSAX_pl	RSAX_pl2	HHEL_sd	HHEL_pl	HHEL_pl2	ROSA_sd	ROSA_pl	ROSA_pl2	LARB_sd	LARB_pl	LARB_pl2	JPHO_sd	JPHO_pl	JPHO_pl2	JCOM_sd	JCOM_pl	JCOM_pl2	AGRA_sd	AGRA_pl	AGRA_pl2	AITA_sd	AITA_pl	AITA_pl2
IN	A	68	INA68	-42.43	233.21	IN	OLD	A	A	68	1	0	0	0	1	1	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	69	INA69	-44.03	240.71	IN	OLD	A	A	69	2	1	0	0	1	5	3	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	70	INA70	-123.87	183.58	IN	OLD	A	A	70	0	0	0	0	2	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	79	INA79	-60.02	145.26	IN	OLD	A	A	79	1	0	0	0	3	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
IN	A	80	INA80	-65.1	70.99	IN	OLD	A	A	80	13	0	249	0	2	1	1	5	0	0	7	0	0	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
IN	A	54a	INA54a	-19.33	25.42	IN	OLD	A	A	54a	9	2	0	0	3	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IN	B	1	INB1	77.83	161.18	IN	OLD	B	B	1	2	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	2	INB2	62.12	165.34	IN	OLD	B	B	2	2	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IN	B	3	INB3	49.8	179.09	IN	OLD	B	B	3	4	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	4	INB4	9.85	163.87	IN	OLD	B	B	4	1	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	5	INB5	-3.3	175.99	IN	OLD	B	B	5	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
IN	B	6	INB6	-24.93	192.28	IN	OLD	B	B	6	1	0	0	0	1	1	1	0	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
IN	B	7	INB7	-63.42	209.06	IN	OLD	B	B	7	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	8	INB8	-58.06	169.88	IN	OLD	B	B	8	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	9	INB9	-55.85	146.31	IN	OLD	B	B	9	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	10	INB10	-88.12	139.7	IN	OLD	B	B	10	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	11	INB11	-46.83	154.01	IN	OLD	B	B	11	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	12	INB12	-66.09	163.47	IN	OLD	B	B	12	0	0	0	0	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	13	INB13	-76.29	147.82	IN	OLD	B	B	13	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
IN	B	14	INB14	-95.77	124.21	IN	OLD	B	B	14	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
IN	B	15	INB15	-98.06	124.31	IN	OLD	B	B	15	0	0	0	0	1	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
IN	B	16	INB16	-3.49	9.58	IN	OLD	B	B	16	1	0	0	0	29	0	0	1	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0
IN	B	17	INB17	9.13	59.23	IN	OLD	B	B	17	22	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
IN	B	18	INB18	7.75	59.47	IN	OLD	B	B	18	49	0	4	0	7	0	0	0	0	0	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
IN	B	19	INB19	64.03	161.85	IN	OLD	B	B	19	4	1	0	0	2	4	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0
IN	B	20	INB20	79.75	178.48	IN	OLD	B	B	20	0	0	0	0	26	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	21	INB21	5.37	175.82	IN	OLD	B	B	21	1	0	0	0	2	7	7	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	22	INB22	-19.74	177.2	IN	OLD	B	B	22	1	3	0	0	41	5	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
IN	B	23	INB23	-22.25	174.77	IN	OLD	B	B	23	4	2	0	0	12	31	31	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	24	INB24	-26.72	170.07	IN	OLD	B	B	24	2	1	1	0	12	8	8	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	25	INB25	-75.62	172.28	IN	OLD	B	B	25	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	26	INB26	-66.75	140.34	IN	OLD	B	B	26	0	0	0	0	3	3	0	0	0	0	18	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	27	INB27	-76.3	133.11	IN	OLD	B	B	27	1	0	0	0	5	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	28	INB28	-89.1	125.9	IN	OLD	B	B	28	0	0	0	0	6	1	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IN	B	29	INB29	-125.21	110.54	IN	OLD	B	B	29	0	0	0	0	13	29	29	0	0	0	5	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
IN	B	30	INB30	-128.5	132.88	IN	OLD	B	B	30	0	0	0	0	200	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	31	INB31	-24.62	8.96	IN	OLD	B	B	31	3	0	0	0	1	0	0	0	0	0	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	32	INB32	-13.78	6.42	IN	OLD	B	B	32	6	1	1	0	1	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
IN	B	33	INB33	-12.58	14.83	IN	OLD	B	B	33	2	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	34	INB34	-2.12	25.27	IN	OLD	B	B	34	6	0	0	0	1	2	2	0	0	0	1	0	0	6	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
IN	B	35	INB35	0.65	28.57	IN	OLD	B	B	35	7	0	1	0	2	1	1	2	0	0	1	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0
IN	B	36	INB36	1.08	30.82	IN	OLD	B	B	36	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
IN	B	37	INB37	12.11	60.2	IN	OLD	B	B	37	6	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	38	INB38	59.04	137.3	IN	OLD	B	B	38	1	0	0	0	0	0	0	0	0	0	2	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	39	INB39	73.62	178.24	IN	OLD	B	B	39	5	0	0	0	2	0	0	0	0	0	1	0	0	183	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	40	INB40	71.65	187.86	IN	OLD	B	B	40	1	0	0	0	0	0	0	0	0	0	1	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
IN	B	74	INB74	56.62	135.9	IN	OLD	B	B	74	2	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	75	INB75	-3.63	31.14	IN	OLD	B	B	75	4	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
IN	B	76	INB76	-8	27.42	IN	OLD	B	B	76	5	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IN	B	77	INB77	-9.43	25.42	IN	OLD	B	B	77	3	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	78	INB78	-31.48	11.46	IN	OLD	B	B	78	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	79	INB79	-65.18	3.9	IN	OLD	B	B	79	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
IN	B	80	INB80	-65.44	-2.52	IN	OLD	B	B	80	0	1	0	0	0	0	0	0	0	0	1	0	0	14	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	1	INN1	-2.17	164.39	IN	OLD	N	N	1	2	1	2	0	1	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	2	INN2	-7.71	161.39	IN	OLD	N	N	2	4	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
IN	N	3	INN3	-31.77	151.62	IN	OLD	N	N	3	7	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	4	INN4	-42.25	150.67	IN	OLD	N	N	4	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	5	INN5	-49.72	172.18	IN	OLD	N	N	5	9	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	6	INN6	-68.29	181.17	IN	OLD	N	N	6	0	0	0	0	1	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	7	INN7	-71.28	178.03	IN	OLD	N	N	7	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
IN	N	8	INN8	-78.58	165.69	IN	OLD	N	N	8	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
IN	N	9	INN9	-84.66	168.52	IN	OLD	N	N	9	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	10	INN10	-106.28	208.78	IN	OLD	N	N	10	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IN	N	11	INN11	-107.15	198.92	IN	OLD	N	N	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	12	INN12	-93.58	186.79	IN	OLD	N	N	12	0	0	0	0	1	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IN	N	13	INN13	-121.25	172.12	IN	OLD	N	N	13	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	14	INN14	-134.6	151.35	IN	OLD	N	N	14	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
IN	N	15	INN15	-138.48	144.65	IN	OLD	N	N	15	2	1	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	16	INN16	-140.12	132.79	IN	OLD	N	N	16	1	0	3	0	2	1	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
IN	N	17	INN17	-104.72	111.81	IN	OLD	N	N	17	1	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0
IN	N	18	INN18	-97.2	114.55	IN	OLD	N	N	18	1	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
IN	N	19	INN19	-88.08	105.43	IN	OLD	N	N	19	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0
IN	N	20	INN20	-83.76	113.37	IN	OLD	N	N	20	4	0	0	0	3	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0
IN	N	21	INN21	-54.37	108.25	IN	OLD	N	N	21	0	1	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
IN	N	22	INN22	-53.81	123.63	IN	OLD	N	N	22	4	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0
IN	N	23	INN23	-26.62	132.57	IN	OLD	N	N	23	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	24	INN24	-20.34	127.3	IN	OLD	N	N	24	6	1	2	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
IN	N	25	INN25	-25.33	136.27	IN	OLD	N	N	25	4	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IN	N	26	INN26	56.18	190.25	IN	OLD	N	N	26	2	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0
IN	N	27	INN27	51.42	126.31	IN	OLD	N	N	27	9	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	28	INN28	37.62	91.38	IN	OLD	N	N	28	10	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	29	INN29	6.44	33.83	IN	OLD	N	N	29	17	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IN	N	30	INN30	-45.28	-11.54	IN	OLD	N	N	30	8	0	0	0	1	3	3	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	31	INN31	-42.78	-4.68	IN	OLD	N	N	31	17	0	1	0	2	0	0	0	0	0	1	0	0	1	0	0	4	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0
IN	N	32	INN32	-57.94	-8.74	IN	OLD	N	N	32	3	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IN	N	33	INN33	-55.38	-1.7	IN	OLD	N	N	33	8	0	5	0	2	0	0	3	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IN	N	34	INN34	-52.5	-16.53	IN	OLD	N	N	34	3	0	31	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0
IN	N	35	INN35	-69.11	-5.28	IN	OLD	N	N	35	10	0	1	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
IN	N	36	INN36	-65.88	-0.88	IN	OLD	N	N	36	9	2	6	0	7	0	0	0	0	0	1	0	0	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
IN	N	37	INN37	-62.19	31.82	IN	OLD	N	N	37	2	3	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0
IN	N	38	INN38	-81.78	28.78	IN	OLD	N	N	38	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0
IN	N	39	INN39	-93.11	24.2	IN	OLD	N	N	39	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0
IN	N	40	INN40	-74.09	42.25	IN	OLD	N	N	40	4	0	1	4	3	4	4	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
IN	N	41	INN41	11.99	227.92	IN	OLD	N	N	41	4	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	42	INN42	30.2	198.35	IN	OLD	N	N	42	4	0	0	0	0	1	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
IN	N	43	INN43	43.25	195.48	IN	OLD	N	N	43	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
IN	N	44	INN44	52.95	187.9	IN	OLD	N	N	44	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	45	INN45	52.6	190.39	IN	OLD	N	N	45	1	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	46	INN46	0.89	162.85	IN	OLD	N	N	46	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	47	INN47	-8.53	161.06	IN	OLD	N	N	47	13	2	1	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	8	0	0	1	0	0
IN	N	48	INN48	-31.5	148.83	IN	OLD	N	N	48	10	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
IN	N	49	INN49	-41.96	147.91	IN	OLD	N	N	49	3	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	50	INN50	-52.76	106.33	IN	OLD	N	N	50	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0
IN	N	51	INN51	-52.18	110.15	IN	OLD	N	N	51	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
IN	N	52	INN52	-52.12	111.88	IN	OLD	N	N	52	1	1	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0
IN	N	53	INN53	-77.2	103	IN	OLD	N	N	53	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
IN	N	54	INN54	-85.08	110.14	IN	OLD	N	N	54	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
IN	N	55	INN55	-101.46	111.57	IN	OLD	N	N	55	3	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0
IN	N	56	INN56	-143.03	135.24	IN	OLD	N	N	56	0	1	3	0	0	2	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	57	INN57	-170.76	117.99	IN	OLD	N	N	57	0	0	3	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	58	INN58	-122.51	143.96	IN	OLD	N	N	58	0	0	0	0	1	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	59	INN59	-161.6	153.51	IN	OLD	N	N	59	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	60	INN60	-162.16	155.89	IN	OLD	N	N	60	1	0	0	0	1	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	61	INN61	10.18	228.76	IN	OLD	N	N	61	1	1	0	0	7	3	3	0	0	0	11	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	62	INN62	-13.55	260.07	IN	OLD	N	N	62	1	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
IN	N	63	INN63	-15.18	261.69	IN	OLD	N	N	63	5	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	64	INN64	-78.73	256.6	IN	OLD	N	N	64	1	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	65	INN65	-78.73	242.6	IN	OLD	N	N	65	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	66	INN66	-85.08	232.74	IN	OLD	N	N	66	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	67	INN67	-92.59	241.71	IN	OLD	N	N	67	0	0	0	0	0	1	1	1	0	0	15	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IN	N	68	INN68	-88.15	247	IN	OLD	N	N	68	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IN	N	69	INN69	-83.17	219.56	IN	OLD	N	N	69	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	70	INN70	-95.94	217.46	IN	OLD	N	N	70	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	71	INN71	-99.52	223.29	IN	OLD	N	N	71	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	72	INN72	-108.4	220.8	IN	OLD	N	N	72	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
IN	N	73	INN73	-101.84	199.27	IN	OLD	N	N	73	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	N	74	INN74	-97.73	200.23	IN	OLD	N	N	74	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
